stroke_index,,num_stroke,pinyin,pinyin_tone,pinyin_tone_stroke
22542,堎,11,leng,leng4,leng411
25493,掕,11,ling,ling2,ling211
22497,埡,11,wu,wu4,wu411
25495,掗,11,ya,ya3,ya311
25489,掑,11,qi,qi2,qi211
25590,揶,11,ye,ye2,ye211
25515,掫,11,zou,zou1,zou111
25514,措,11,cuo,cuo4,cuo411
25535,掿,11,nuo,nuo4,nuo411
25551,描,12,miao,miao2,miao212
22516,埴,11,zhi,zhi2,zhi211
22508,埬,11,dong,dong1,dong111
22495,域,11,yu,yu4,yu411
25501,掝,11,huo,huo4,huo411
25498,掚,11,liang,liang3,liang311
22544,堐,11,ya,ya2,ya211
25457,捱,11,ai,ai2,ai211
25466,捺,11,na,na4,na411
25465,捹,11,ben,ben4,ben411
22524,埼,11,qi,qi2,qi211
25486,掎,11,ji,ji3,ji311
22511,埯,11,an,an3,an311
25513,掩,11,yan,yan3,yan311
25463,捷,11,jie,jie2,jie211
25471,捿,11,xi,xi1,xi111
25455,捯,11,dao,dao2,dao211
25490,排,11,pai,pai2,pai211
22513,埱,11,shu,shu2,shu211
25491,掓,11,shu,shu2,shu211
28937,焉,11,yan,yan1,yan111
25519,掯,11,ken,ken4,ken411
25481,掉,11,diao,diao4,diao411
36219,赻,11,xian,xian3,xian311
36222,赾,11,qin,qin3,qin311
36218,赺,11,qin,qin2,qin211
36223,赿,11,chi,chi2,chi211
36224,趀,11,ci,ci1,ci111
36220,赼,11,ci,ci1,ci111
36217,赹,11,qiong,qiong2,qiong211
36221,赽,11,jue,jue2,jue211
25523,掳,11,lu,lu3,lu311
27630,毮,12,zzzzzz,zzzzzz5,zzzzzz599
22507,埫,11,zhong,zhong3,zhong311
22503,埧,11,ju,ju4,ju411
22529,堁,11,ke,ke3,ke311
25456,捰,11,wo,wo3,wo311
22546,堒,11,zzzzzz,zzzzzz5,zzzzzz599
25485,掍,11,gun,gun3,gun311
25524,掴,11,guai,guai1,guai111
25451,捫,11,men,men2,men211
22520,埸,11,yi,yi4,yi411
25510,掦,11,ti,ti1,ti111
25522,掲,11,jie,jie1,jie111
25461,捵,11,chen,chen3,chen311
22540,堌,11,gu,gu4,gu411
22547,堓,11,an,an4,an411
22536,堈,11,gang,gang1,gang111
25478,掆,11,gang,gang1,gang111
22557,堝,11,guo,guo1,guo111
22517,埵,11,duo,duo3,duo311
25462,捶,11,chui,chui2,chui211
25468,捼,11,nuo,nuo2,nuo211
36912,逰,11,you,you2,you211
25459,捳,11,yue,yue4,yue411
22532,堄,11,ni,ni4,ni411
25500,掜,11,yi,yi3,yi311
36198,赦,11,she,she4,she411
36197,赥,11,xi,xi1,xi111
36199,赧,11,nan,nan3,nan311
22534,堆,11,dui,dui1,dui111
25512,推,11,tui,tui1,tui111
38914,頂,11,ding,ding3,ding311
22500,埤,11,pi,pi2,pi211
25453,捭,11,bai,bai3,bai311
22496,埠,11,bu,bu4,bu411
26762,梊,11,di,di4,di411
26210,晢,11,zhe,zhe2,zhe211
25472,掀,11,xian,xian1,xian111
28914,烲,11,che,che4,che411
28942,焎,11,xie,xie4,xie411
24714,悊,11,zhe,zhe2,zhe211
32776,耈,11,gou,gou2,gou211
25448,捨,11,she,she3,she311
25446,捦,11,qin,qin2,qin211
22518,埶,11,yi,yi4,yi411
36917,逵,11,kui,kui2,kui211
22504,埨,11,lun,lun3,lun311
25476,掄,11,lun,lun2,lun211
25525,掵,11,zzzzzz,zzzzzz5,zzzzzz599
22512,埰,11,cai,cai4,cai411
25505,採,11,cai,cai3,cai311
25480,授,11,shou,shou4,shou411
25497,掙,11,zheng,zheng1,zheng111
22493,埝,11,nian,nian4,nian411
25467,捻,11,nian,nian3,nian311
25460,捴,11,zong,zong3,zong311
22539,堋,11,peng,peng2,peng211
25508,掤,11,bing,bing1,bing111
25450,捪,11,min,min2,min211
25945,教,11,jiao,jiao4,jiao411
22541,堍,11,tu,tu4,tu411
25487,掏,11,tao,tao1,tao111
22515,埳,11,kan,kan3,kan311
25488,掐,11,qia,qia1,qia111
25516,掬,11,ju,ju1,ju111
40503,鸷,11,zhi,zhi4,zhi411
25504,掠,11,lve,lve4,lve411
22523,埻,11,zhun,zhun3,zhun311
25474,掂,11,dian,dian1,dian111
25494,掖,11,ye,ye4,ye411
25452,捬,11,fu,fu3,fu311
25483,掋,11,di,di3,di311
22499,埣,11,sui,sui4,sui411
25469,捽,11,zu,zu2,zu211
25526,掶,11,zzzzzz,zzzzzz5,zzzzzz599
22521,培,11,pei,pei2,pei211
25482,掊,11,pou,pou2,pou211
25509,接,11,jie,jie1,jie111
22537,堉,11,yu,yu4,yu411
22519,執,11,zhi,zhi2,zhi211
36921,逹,11,da,da2,da211
25527,掷,11,zhi,zhi4,zhi411
22498,埢,11,juan,juan3,juan311
25458,捲,11,juan,juan3,juan311
25533,掽,12,peng,peng4,peng412
25528,掸,11,dan,dan3,dan311
22510,埮,11,tan,tan4,tan411
25502,掞,11,shan,shan4,shan411
22494,埞,11,di,di1,di111
25503,掟,11,ding,ding4,ding411
25470,捾,11,wo,wo4,wo411
22506,埪,11,kong,kong1,kong111
25511,控,11,kong,kong4,kong411
22502,埦,11,wan,wan3,wan311
25445,捥,11,wan,wan4,wan411
22776,壸,11,kun,kun3,kun311
25449,捩,11,lie,lie4,lie411
25518,掮,11,qian,qian2,qian211
22775,壷,11,hu,hu2,hu211
22548,堔,11,chen,chen1,chen111
25506,探,11,tan,tan4,tan411
27579,殻,11,ke,ke2,ke211
24747,悫,11,que,que4,que411
25589,揵,11,qian,qian2,qian211
22509,埭,11,dai,dai4,dai411
25464,捸,11,tu,tu1,tu111
22525,埽,11,sao,sao4,sao411
25475,掃,11,sao,sao3,sao311
25454,据,11,ju,ju4,ju411
22528,堀,11,ku,ku1,ku111
25496,掘,11,jue,jue2,jue211
25529,掹,11,zzzzzz,zzzzzz5,zzzzzz599
27576,殸,11,qing,qing4,qing411
36922,逺,11,yuan,yuan3,yuan311
25530,掺,11,chan,chan1,chan111
25531,掻,11,sao,sao1,sao111
25479,掇,11,duo,duo1,duo111
22538,堊,11,e,e4,e411
25532,掼,11,guan,guan4,guan411
32839,聇,11,zheng,zheng1,zheng111
32844,职,11,zhi,zhi2,zhi211
32835,聃,11,dan,dan1,dan111
32837,聅,11,che,che4,che411
33782,菶,11,beng,beng3,beng311
22522,基,11,ji,ji1,ji111
32836,聄,11,zhen,zhen3,zhen311
32838,聆,11,ling,ling2,ling211
21337,卙,11,ji,ji2,ji211
21208,勘,11,kan,kan1,kan111
32842,聊,11,liao,liao2,liao211
32845,聍,11,ning,ning2,ning211
32841,聉,11,wa,wa1,wa111
22526,埾,11,ju,ju4,ju411
23094,娶,11,qu,qu3,qu311
32840,聈,11,you,you3,you311
33729,菁,11,jing,jing1,jing111
29979,甛,11,tian,tian2,tian211
33790,菾,11,tian,tian2,tian211
33799,萇,11,chang,chang2,chang211
33757,菝,11,ba,ba2,ba211
33751,菗,11,chou,chou2,chou211
33879,著,11,zhu,zhu4,zhu411
33777,菱,11,ling,ling2,ling211
33762,菢,11,bao,bao4,bao411
33736,菈,11,la,la1,la111
33812,萔,11,tiao,tiao2,tiao211
33818,萚,11,tuo,tuo4,tuo411
33793,萁,11,ji,ji1,ji111
33734,菆,11,zou,zou1,zou111
33787,菻,11,lin,lin3,lin311
33765,菥,11,xi,xi1,xi111
33802,萊,11,lai,lai2,lai211
33752,菘,11,song,song1,song111
33921,蒁,11,shu,shu4,shu411
33817,萙,11,zzzzzz,zzzzzz5,zzzzzz599
22535,堇,11,jin,jin3,jin311
33771,菫,11,jin,jin3,jin311
38762,靪,11,ding,ding1,ding111
33732,菄,11,dong,dong1,dong111
21202,勒,11,le,le4,le411
36906,逪,11,cuo,cuo4,cuo411
40644,黄,11,huang,huang2,huang211
33763,菣,11,qin,qin4,qin411
33727,莿,11,ci,ci4,ci411
36925,逽,12,nuo,nuo4,nuo412
33816,萘,11,nai,nai4,nai411
33726,莾,11,mang,mang3,mang311
33780,菴,11,an,an4,an411
33808,萐,11,sha,sha4,sha411
33803,萋,11,qi,qi1,qi111
33797,萅,11,chun,chun1,chun111
21210,勚,11,yi,yi4,yi411
33754,菚,11,zhan,zhan4,zhan411
33791,菿,11,dao,dao4,dao411
33778,菲,11,fei,fei1,fei111
33789,菽,11,shu,shu1,shu111
33792,萀,11,hu,hu3,hu311
33819,萛,11,jiu,jiu1,jiu111
33739,菋,11,wei,wei4,wei411
33746,菒,11,gao,gao3,gao311
33747,菓,11,guo,guo3,guo311
33800,萈,11,huan,huan2,huan211
33742,菎,11,kun,kun1,kun111
33750,菖,11,chang,chang1,chang111
33755,菛,11,men,men2,men211
33804,萌,11,meng,meng2,meng211
33820,萜,11,tie,tie1,tie111
33821,萝,11,luo,luo2,luo211
33740,菌,11,jun,1-Jun,jun111
33822,萞,11,zzzzzz,zzzzzz5,zzzzzz599
33781,菵,11,wang,wang3,wang311
33845,萵,11,wo,wo1,wo111
33753,菙,11,chui,chui2,chui211
33794,萂,11,he,he2,he211
33758,菞,11,li,li2,li211
33823,萟,11,zzzzzz,zzzzzz5,zzzzzz599
33806,萎,11,wei,wei3,wei311
33848,萸,11,yu,yu2,yu211
33814,萖,11,wan,wan3,wan311
33809,萑,11,huan,huan2,huan211
33798,萆,11,bei,bei1,bei111
33730,菂,11,di,di4,di411
33779,菳,11,jin,jin1,jin111
21107,剳,11,zha,zha2,zha211
33749,菕,11,lun,lun2,lun211
33756,菜,11,cai,cai4,cai411
33741,菍,11,nie,nie4,nie411
26875,棻,11,fen,fen1,fen111
33824,萠,11,meng,meng2,meng211
33801,萉,11,fei,fei2,fei211
33748,菔,11,fu,fu2,fu211
33759,菟,11,tu,tu4,tu411
33796,萄,11,tao,tao2,tao211
33807,萏,11,dan,dan4,dan411
33738,菊,11,ju,ju2,ju211
33767,菧,11,di,di3,di311
33813,萕,11,qi,qi2,qi211
33795,萃,11,cui,cui4,cui411
33810,萒,11,yan,yan3,yan311
33774,菮,11,geng,geng1,geng111
33769,菩,11,pu,pu2,pu211
33768,菨,11,jie,jie1,jie111
33784,菸,11,yan,yan1,yan111
33764,菤,11,juan,juan3,juan311
33788,菼,11,tan,tan3,tan311
33743,菏,11,he,he2,he211
33805,萍,11,ping,ping2,ping211
33785,菹,11,zu,zu1,zu111
33825,萡,11,zzzzzz,zzzzzz5,zzzzzz599
33826,萢,11,zzzzzz,zzzzzz5,zzzzzz599
33772,菬,11,zhao,zhao3,zhao311
33760,菠,11,bo,bo1,bo111
33773,菭,11,tai,tai2,tai211
33815,萗,11,ce,ce4,ce411
33827,萣,11,ding,ding4,ding411
33770,菪,11,dang,dang4,dang411
33811,萓,11,yi,yi2,yi211
33733,菅,11,jian,jian1,jian111
33728,菀,11,yu,yu4,yu411
33992,蓈,11,lang,lang2,lang211
33786,菺,11,jian,jian1,jian111
33828,萤,11,ying,ying2,ying211
33829,营,11,ying,ying2,ying211
33830,萦,11,ying,ying2,ying211
20094,乾,11,qian,qian2,qian211
33831,萧,11,xiao,xiao1,xiao111
33737,菉,11,lu,lu4,lu411
33783,菷,11,zhou,zhou3,zhou311
20830,兞,10,mao,mao2,mao210
20829,兝,11,fen,fen1,fen111
33776,菰,11,gu,gu1,gu111
33761,菡,11,han,han4,han411
33832,萨,11,sa,sa4,sa411
33735,菇,11,gu,gu1,gu111
33745,菑,11,zai,zai1,zai111
26812,梼,11,tao,tao2,tao211
26759,梇,11,long,long4,long411
26800,械,11,xie,xie4,xie411
26813,梽,11,zhi,zhi4,zhi411
26907,椛,11,zzzzzz,zzzzzz5,zzzzzz599
22492,埜,11,ye,ye3,ye311
26810,梺,11,zzzzzz,zzzzzz5,zzzzzz599
24428,彬,11,bin,bin1,bin111
26790,梦,11,meng,meng4,meng411
26805,梵,11,fan,fan4,fan411
26904,椘,11,chu,chu3,chu311
23146,婪,11,lan,lan2,lan211
26754,梂,11,qiu,qiu2,qiu211
26738,桲,11,bo,bo2,bo211
26775,梗,11,geng,geng3,geng311
26752,梀,11,cu,cu4,cu411
26791,梧,10,wu,wu2,wu210
26794,梪,11,dou,dou4,dou411
26756,梄,11,you,you3,you311
26733,桭,11,zhen,zhen4,zhen411
26746,桺,11,liu,liu3,liu311
26734,桮,11,bei,bei1,bei111
26780,梜,11,jia,jia2,jia211
26814,梾,11,lai,lai2,lai211
26815,梿,11,lian,lian2,lian211
26768,梐,11,bi,bi4,bi411
32713,翉,11,pen,pen3,pen311
26737,桱,11,jing,jing4,jing411
26786,梢,10,shao,shao1,shao110
26751,桿,11,gan,gan3,gan311
26735,桯,11,ting,ting1,ting111
26774,梖,11,bei,bei4,bei411
26776,梘,11,jian,jian3,jian311
26793,梩,10,li,li2,li210
26796,梬,11,ying,ying3,ying311
26801,梱,11,kun,kun3,kun311
26763,梋,11,xuan,xuan1,xuan111
26777,梙,11,huan,huan4,huan411
26787,梣,10,cen,cen2,cen210
26788,梤,10,fen,fen1,fen110
26767,梏,11,gu,gu4,gu411
26808,梸,11,li,li2,li211
26757,梅,11,mei,mei2,mei211
26809,梹,11,bing,bing1,bing111
26765,梍,11,zao,zao4,zao411
26766,梎,11,ao,ao1,ao111
26811,梻,11,zzzzzz,zzzzzz5,zzzzzz599
26772,梔,11,zhi,zhi1,zhi111
26764,梌,11,tu,tu2,tu211
35275,觋,11,xi,xi2,xi211
26744,桸,11,xi,xi1,xi111
26816,检,11,jian,jian3,jian311
26748,桼,11,qi,qi1,qi111
26802,梲,11,zhuo,zhuo2,zhuo211
26749,桽,11,wen,wen3,wen311
40613,麥,11,mai,mai4,mai411
36904,逨,11,zui,zui4,zui411
26740,桴,11,fu,fu2,fu211
26741,桵,11,rui,rui3,rui311
26770,梒,11,han,han2,han211
26736,桰,11,kuo,kuo4,kuo411
26778,梚,11,wan,wan3,wan311
26769,梑,11,di,di2,di211
26743,桷,11,jue,jue2,jue211
26747,桻,11,feng,feng1,feng111
26760,梈,11,peng,peng1,peng111
26771,梓,11,zi,zi3,zi311
22543,堏,11,zzzzzz,zzzzzz5,zzzzzz599
26803,梳,11,shu,shu1,shu111
26817,棁,11,zhuo,zhuo1,zhuo111
26799,梯,11,ti,ti1,ti111
26731,桫,11,suo,suo1,suo111
26785,梡,10,kuan,kuan3,kuan310
26745,桹,11,lang,lang2,lang211
26750,桾,11,jun,1-Jun,jun111
26818,棂,11,ling,ling2,ling211
26795,梫,11,cen,cen1,cen111
26966,楖,11,ji,ji2,ji211
26806,梶,11,wei,wei3,wei311
26798,梮,11,ju,ju2,ju211
26782,梞,11,ji,ji4,ji411
26761,梉,11,zhuang,zhuang1,zhuang111
34491,蚻,11,zha,zha2,zha211
26773,梕,11,ren,ren4,ren411
26739,桳,11,ben,ben4,ben411
26742,桶,11,tong,tong3,tong311
26797,梭,11,suo,suo1,suo111
32046,紮,11,zha,zha2,zha211
25937,救,11,jiu,jiu4,jiu411
21868,啬,11,se,se4,se411
36566,軖,11,qiang,qiang2,qiang211
36578,転,11,zhuan,zhuan3,zhuan311
36570,軚,11,dai,dai4,dai411
36571,軛,11,e,e4,e411
36568,軘,11,tun,tun2,tun211
25116,戜,11,die,die2,die211
36569,軙,11,chen,chen2,chen211
36572,軜,11,na,na4,na411
36574,軞,11,mao,mao2,mao211
36576,軠,11,ren,ren4,ren411
26028,斬,11,zhan,zhan3,zhan311
36577,軡,11,qian,qian2,qian211
36573,軝,11,qi,qi2,qi211
36575,軟,11,ruan,ruan3,ruan311
36567,軗,11,shu,shu1,shu111
36579,軣,11,hong,hong1,hong111
23560,專,11,zhuan,zhuan1,zhuan111
26057,旉,11,fu,fu1,fu111
37118,郾,11,yan,yan3,yan311
21294,匮,11,kui,kui4,kui411
26361,曹,11,cao,cao2,cao211
24746,悪,11,e,e4,e411
25941,敕,11,chi,chi4,chi411
27446,欶,11,shuo,shuo4,shuo411
21103,副,11,fu,fu4,fu411
21312,區,11,qu,qu1,qu111
25940,敔,11,yu,yu3,yu311
22533,堅,11,jian,jian1,jian111
23407,孯,11,jian,jian1,jian111
23132,婜,11,qian,qian1,qian111
35913,豉,11,chi,chi3,chi311
27629,毭,11,dou,dou4,dou411
31080,票,11,piao,piao4,piao411
37124,鄄,11,juan,juan4,juan411
37212,酜,11,zzzzzz,zzzzzz5,zzzzzz599
37211,酛,11,zzzzzz,zzzzzz5,zzzzzz599
37213,酝,11,yun,yun4,yun411
37214,酞,11,tai,tai4,tai411
37205,酕,11,mao,mao2,mao211
37207,酗,11,xu,xu4,xu411
37210,酚,11,fen,fen1,fen111
37204,酔,11,zui,zui4,zui411
37208,酘,11,tou,tou2,tou211
37209,酙,11,zhen,zhen1,zhen111
37206,酖,11,dan,dan1,dan111
23151,婯,11,li,li4,li411
27577,殹,11,yi,yi1,yi111
24728,悘,11,yi,yi2,yi211
33059,脣,11,chun,chun2,chun211
25936,敐,11,chen,chen2,chen211
21410,厢,11,xiang,xiang1,xiang111
21411,厣,11,yan,yan3,yan311
25114,戚,11,qi,qi1,qi111
24118,帶,11,dai,dai4,dai411
35220,覔,11,mi,mi4,mi411
25115,戛,11,jia,jia2,jia211
30799,硏,11,yan,yan2,yan211
30798,硎,11,xing,xing2,xing211
21408,厠,11,ce,ce4,ce411
30789,硅,11,gui,gui1,gui111
30792,硈,11,jia,jia2,jia211
30803,硓,11,zzzzzz,zzzzzz5,zzzzzz599
30804,硔,11,hong,hong2,hong211
30829,硭,11,mang,mang2,mang211
30802,硒,11,xi,xi1,xi111
30805,硕,11,shuo,shuo4,shuo411
30806,硖,11,xia,xia2,xia211
30807,硗,11,qiao,qiao1,qiao111
30788,硄,11,kuang,kuang1,kuang111
30800,硐,11,dong,dong4,dong411
30808,硘,11,zzzzzz,zzzzzz5,zzzzzz599
30809,硙,11,wei,wei4,wei411
30787,硃,11,zhu,zhu1,zhu111
30810,硚,11,qiao,qiao2,qiao211
30815,硟,11,chan,chan4,chan411
30791,硇,11,nao,nao2,nao211
30786,硂,11,quan,quan2,quan211
30790,硆,11,e,e4,e411
30794,硊,11,wei,wei3,wei311
30796,硌,11,luo,luo4,luo411
30848,碀,13,ceng,ceng2,ceng213
30811,硛,11,zzzzzz,zzzzzz5,zzzzzz599
30795,硋,11,ai,ai4,ai411
30801,硑,11,peng,peng1,peng111
30793,硉,11,lu,lu4,lu411
30797,硍,11,ken,ken4,ken411
21204,勔,11,mian,mian3,mian311
40504,鸸,11,er,er2,er211
21409,厡,11,yuan,yuan2,yuan211
29920,瓠,11,hu,hu4,hu411
21263,匏,11,pao,pao2,pao211
36905,逩,11,ben,ben1,ben111
22882,奢,11,she,she1,she111
21292,匬,11,yu,yu3,yu311
22875,奛,11,huang,huang3,huang311
22878,奞,11,sui,sui1,sui111
30420,盔,11,kui,kui1,kui111
29245,爽,11,shuang,shuang3,shuang311
22879,奟,11,beng,beng1,beng111
22877,奝,11,diao,diao1,diao111
21417,厩,11,jiu,jiu4,jiu411
35932,豜,11,jian,jian1,jian111
35928,豘,11,tun,tun2,tun211
35931,豛,11,yi,yi4,yi411
35933,豝,11,ba,ba1,ba111
32843,聋,11,long,long2,long211
40858,龚,11,gong,gong1,gong111
34989,袭,11,xi,xi2,xi211
27537,殑,11,qing,qing2,qing211
27535,殏,11,qiu,qiu2,qiu211
27536,殐,11,su,su4,su411
27534,殎,11,qia,qia4,qia411
27532,殌,11,jue,jue2,jue211
27538,殒,11,yun,yun3,yun311
27539,殓,11,lian,lian4,lian411
27533,殍,11,piao,piao3,piao311
30427,盛,11,sheng,sheng4,sheng411
36169,赉,11,lai,lai4,lai411
21310,匾,11,bian,bian3,bian311
38633,雩,11,yu,yu2,yu211
38635,雫,11,na,na3,na311
38637,雭,11,se,se4,se411
38634,雪,11,xue,xue3,xue311
38915,頃,11,qing,qing3,qing311
36740,辄,11,zhe,zhe2,zhe211
36741,辅,11,fu,fu3,fu311
36742,辆,11,liang,liang4,liang411
22545,堑,11,qian,qian4,qian411
21203,勓,11,kai,kai4,kai411
38591,隿,11,yi,yi4,yi411
29948,瓼,11,zzzzzz,zzzzzz5,zzzzzz599
22876,奜,11,fei,fei3,fei311
23123,婓,11,fei,fei1,fei111
37121,鄁,11,bei,bei4,bei411
40833,龁,11,he,he2,he211
31073,祡,10,chai,chai2,chai210
30758,砦,11,zhai,zhai4,zhai411
30501,眥,11,zi,zi4,zi411
36916,逴,11,chuo,chuo4,chuo411
27443,欳,11,kuai,kuai4,kuai411
26807,梷,11,jing,jing4,jing411
31164,禼,11,xie,xie4,xie411
40565,鹵,11,lu,lu3,lu311
39045,颅,11,lu,lu2,lu211
34394,虚,11,xu,xu1,xu111
34392,虘,11,cuo,cuo2,cuo211
34391,虗,11,xu,xu1,xu111
34390,虖,11,hu,hu1,hu111
24426,彪,9,biao,biao1,biao109
34389,處,11,chu,chu4,chu411
34393,虙,11,fu,fu2,fu211
38592,雀,11,que,que4,que411
22530,堂,11,tang,tang2,tang211
24120,常,11,chang,chang2,chang211
30518,眶,11,kuang,kuang4,kuang411
30509,眭,11,sui,sui1,sui111
30514,眲,11,er,er4,er411
21802,唪,11,feng,feng3,feng311
37113,郹,11,ju,ju2,ju211
30513,眱,11,yi,yi2,yi211
30512,眰,11,die,die2,die211
30502,眦,11,zi,zi4,zi411
21864,啨,11,qing,qing1,qing111
21863,啧,11,ze,ze2,ze211
26211,晣,11,zhe,zhe1,zhe111
21273,匙,11,chi,chi2,chi211
26209,晡,11,bu,bu1,bu111
26212,晤,11,wu,wu4,wu411
30510,眮,11,tong,tong2,tong211
26216,晨,11,chen,chen2,chen211
30525,眽,11,mo,mo4,mo411
36006,貦,11,wan,wan4,wan411
25117,戝,11,cai,cai2,cai211
30522,眺,11,tiao,tiao4,tiao411
25943,敗,11,bai,bai4,bai411
36009,販,11,fan,fan4,fan411
36022,貶,11,bian,bian3,bian311
36005,貥,11,hang,hang2,hang211
30516,眴,11,xuan,xuan4,xuan411
35216,覐,11,jue,jue2,jue211
30515,眳,11,ming,ming3,ming311
30517,眵,11,chi,chi1,chi111
30529,睁,11,zheng,zheng1,zheng111
30523,眻,11,yang,yang2,yang211
30521,眹,11,zhen,zhen4,zhen411
30511,眯,11,mi,mi1,mi111
30524,眼,11,yan,yan3,yan311
30520,眸,11,mou,mou2,mou211
24748,悬,11,xuan,xuan2,xuan211
37115,郻,11,qiao,qiao1,qiao111
21865,啩,11,gua,gua4,gua411
40658,黒,11,hei,hei1,hei111
37326,野,11,ye,ye3,ye311
22282,圊,11,qing,qing1,qing111
21866,啪,11,pa,pa1,pa111
21867,啫,11,zhe,zhe3,zhe311
21862,啦,11,la,la5,la511
21832,啈,11,heng,heng4,heng411
21854,啞,11,ya,ya3,ya311
21805,唭,11,qi,qi1,qi111
21814,唶,11,jie,jie4,jie411
21903,喏,11,re,re3,re311
21941,喵,11,miao,miao1,miao111
21850,啚,11,bi,bi3,bi311
21833,啉,11,lin,lin2,lin211
21821,唽,11,xi,xi1,xi111
21819,唻,11,lai,lai2,lai211
38278,閆,11,yan,yan4,yan411
26200,晘,10,han,han4,han410
38280,閈,11,han,han4,han411
38281,閉,11,bi,bi4,bi411
38279,閇,11,bi,bi4,bi411
26203,晛,10,xian,xian4,xian410
21206,勖,11,xu,xu4,xu411
21207,勗,11,xu,xu4,xu411
21839,問,11,wen,wen4,wen411
38282,閊,11,zzzzzz,zzzzzz5,zzzzzz599
23105,婁,11,lou,lou2,lou211
26364,曼,11,man,man4,man411
21858,啢,11,liang,liang3,liang311
32712,翈,11,xia,xia2,xia211
21824,啀,11,ai,ai2,ai211
26215,晧,11,hao,hao4,hao411
26214,晦,11,hui,hui4,hui411
21904,喐,11,yu,yu4,yu411
21935,喯,11,pen,pen1,pen111
26206,晞,10,xi,xi1,xi110
21813,唵,11,an,an3,an311
26199,晗,11,han,han2,han211
20885,冕,11,mian,mian3,mian311
26202,晚,10,wan,wan3,wan310
21828,啄,11,zhuo,zhuo2,zhuo211
36919,逷,11,ti,ti4,ti411
26204,晜,10,kun,kun1,kun110
26213,晥,11,han,han4,han411
21841,啑,11,jie,jie1,jie111
21851,啛,11,cui,cui4,cui411
21869,啭,11,zhuan,zhuan4,zhuan411
26201,晙,10,jun,4-Jun,jun410
21857,啡,11,fei,fei1,fei111
30054,畦,11,qi,qi2,qi211
30052,畤,11,zhi,zhi4,zhi411
30064,異,11,yi,yi4,yi411
36284,趼,11,jian,jian3,jian311
36282,趺,11,fu,fu1,fu111
36290,跂,11,qi,qi2,qi211
36317,距,11,ju,ju4,ju411
36286,趾,11,zhi,zhi3,zhi311
21827,啃,11,ken,ken3,ken311
36291,跃,11,yue,yue4,yue411
36283,趻,11,chen,chen3,chen311
21870,啮,11,nie,nie4,nie411
36292,跄,11,qiang,qiang1,qiang111
36288,跀,11,yue,yue4,yue411
36285,趽,11,fang,fang4,fang411
36281,趹,11,jue,jue2,jue211
36289,跁,11,pa,pa2,pa211
21829,啅,11,zhuo,zhuo2,zhuo211
30053,略,11,lve,lve4,lve411
30055,畧,11,lve,lve4,lve411
34486,蚶,11,han,han1,han111
34500,蛄,11,gu,gu1,gu111
34485,蚵,11,he,he2,he211
34499,蛃,11,bing,bing3,bing311
34510,蛎,11,li,li4,li411
34493,蚽,11,pi,pi2,pi211
30057,畩,11,zzzzzz,zzzzzz5,zzzzzz599
34498,蛂,11,bie,bie3,bie311
34482,蚲,11,ping,ping2,ping211
30049,畡,11,gai,gai1,gai111
34501,蛅,11,ran,ran2,ran211
34502,蛆,11,qu,qu1,qu111
34480,蚰,11,you,you2,you211
34490,蚺,11,ran,ran2,ran211
34506,蛊,11,gu,gu3,gu311
22281,圉,11,yu,yu3,yu311
34504,蛈,11,tie,tie4,tie411
34481,蚱,11,zha,zha4,zha411
34479,蚯,11,qiu,qiu1,qiu111
34489,蚹,11,fu,fu4,fu411
34478,蚮,11,te,te4,te411
34488,蚸,11,li,li4,li411
34508,蛌,11,gu,gu3,gu311
34505,蛉,11,ling,ling2,ling211
34483,蚳,11,chi,chi2,chi211
34492,蚼,11,gou,gou3,gou311
34475,蚫,11,bao,bao4,bao411
34496,蛀,11,zhu,zhu4,zhu411
34495,蚿,11,xian,xian2,xian211
34503,蛇,11,she,she2,she211
34477,蚭,11,ni,ni3,ni311
34497,蛁,11,diao,diao1,diao111
34494,蚾,11,bo,bo3,bo311
34511,蛏,11,cheng,cheng1,cheng111
34484,蚴,11,you,you4,you411
21804,唬,11,hu,hu3,hu311
32047,累,11,lei,lei3,lei311
21374,卾,11,e,e4,e411
37122,鄂,11,e,e4,e411
29945,瓹,11,juan,juan4,juan411
21871,啯,11,guo,guo1,guo111
21809,唱,11,chang,chang4,chang411
22283,國,11,guo,guo2,guo211
21818,唺,11,tian,tian3,tian311
24739,患,11,huan,huan4,huan411
21873,啱,11,yan,yan1,yan111
21872,啰,11,luo,luo1,luo111
21902,喎,11,kuai,kuai1,kuai111
21822,唾,11,tuo,tuo4,tuo411
21853,啝,11,he,he2,he211
21801,唩,11,wo,wo1,wo111
21810,唲,11,er,er2,er211
21807,唯,11,wei,wei2,wei211
21860,啤,11,pi,pi2,pi211
21874,啲,11,di,di4,di411
21861,啥,11,sha,sha2,sha211
21803,唫,11,yin,yin2,yin211
21835,啋,11,xiao,xiao1,xiao111
21826,啂,11,nou,nou4,nou411
21816,唸,11,nian,nian4,nian411
21825,啁,11,zhou,zhou1,zhou111
21845,啕,11,tao,tao2,tao211
21847,啗,11,dan,dan4,dan411
21823,唿,11,hu,hu1,hu111
28929,焁,11,zzzzzz,zzzzzz5,zzzzzz599
21837,啍,11,tun,tun1,tun111
21840,啐,11,cui,cui4,cui411
21820,唼,11,sha,sha4,sha411
21817,唹,11,yu,yu2,yu211
21815,唷,11,yo,yo1,yo111
21875,啳,11,quan,quan2,quan211
